GameID,Game time,Result,Champion,Role,KillsPM,DeathsPM,AssistsPM,CSM,GPM,DPM,HPM,DTPM
23097,31.02,LOSS,Aatrox,TOP,0.0,0.09671179883945842,0.0,9.3,368,384,303.86847195357836,772.8884590586719
23097,31.02,LOSS,RekSai,JUNGLE,0.032237266279819474,0.16118633139909735,0.09671179883945842,5.0,295,186,423.27530625402966,951.2572533849129
23097,31.02,LOSS,Azir,MID,0.06447453255963895,0.032237266279819474,0.032237266279819474,8.2,365,366,24.40361057382334,278.04642166344297
23097,31.02,LOSS,Varus,ADC,0.032237266279819474,0.06447453255963895,0.0,9.6,361,218,61.21856866537718,392.0373952288846
23097,31.02,LOSS,Karma,SUPPORT,0.0,0.09671179883945842,0.09671179883945842,0.5,191,174,18.052869116698904,295.357833655706
23097,31.02,WIN,Ornn,TOP,0.0,0.032237266279819474,0.1289490651192779,7.3,323,226,70.05157962604771,601.8697614442295
23097,31.02,WIN,Trundle,JUNGLE,0.032237266279819474,0.0,0.2901353965183752,5.5,304,220,605.0612508059316,877.0470664087685
23097,31.02,WIN,Zilean,MID,0.032237266279819474,0.0,0.3546099290780142,8.4,375,345,166.5377176015474,346.1960025789813
23097,31.02,WIN,Miss Fortune,ADC,0.3868471953578337,0.06447453255963895,0.06447453255963895,10.6,533,816,2.3210831721470018,367.8916827852998
23097,31.02,WIN,Yuumi,SUPPORT,0.0,0.032237266279819474,0.4513217279174726,0.2,228,248,407.35009671179887,139.68407479045777
23098,24.37,LOSS,Aatrox,TOP,0.04103405826836274,0.0,0.16413623307345096,8.8,387,492,339.88510463684855,641.0750923266311
23098,24.37,LOSS,Olaf,JUNGLE,0.08206811653672548,0.0,0.2051702913418137,6.4,357,216,398.8100123102175,854.2059909725072
23098,24.37,LOSS,Azir,MID,0.16413623307345096,0.0,0.2051702913418137,10.0,465,522,94.25523184242921,398.31760361099714
23098,24.37,LOSS,Miss Fortune,ADC,0.24620434961017643,0.04103405826836274,0.28723840787853916,11.1,524,625,8.206811653672547,346.942962659007
23098,24.37,LOSS,Yuumi,SUPPORT,0.04103405826836274,0.0,0.5334427574887156,0.2,292,242,428.02626179729174,131.35002051702912
23098,24.37,WIN,Ornn,TOP,0.04103405826836274,0.08206811653672548,0.0,8.7,353,414,59.49938448912597,737.8334017234304
23098,24.37,WIN,Jarvan IV,JUNGLE,0.0,0.16413623307345096,0.04103405826836274,5.7,283,125,271.604431678293,985.638079606073
23098,24.37,WIN,Corki,MID,0.0,0.12310217480508821,0.0,9.2,356,295,12.187115305703733,471.60443167829294
23098,24.37,WIN,Ezreal,ADC,0.0,0.08206811653672548,0.0,8.5,313,222,13.828477636438244,236.766516208453
23098,24.37,WIN,Nautilus,SUPPORT,0.0,0.12310217480508821,0.04103405826836274,1.2,190,60,0.0,327.24661469019287
23094,33.65,WIN,Aatrox,TOP,0.08915304606240713,0.08915304606240713,0.17830609212481427,7.4,388,267,226.62704309063895,768.3209509658247
23094,33.65,WIN,Trundle,JUNGLE,0.02971768202080238,0.08915304606240713,0.05943536404160476,4.9,299,116,437.5037147102526,743.5958395245171
23094,33.65,WIN,LeBlanc,MID,0.05943536404160476,0.02971768202080238,0.23774145616641904,8.4,388,436,142.82317979197623,386.41901931649335
23094,33.65,WIN,Ezreal,ADC,0.23774145616641904,0.0,0.08915304606240713,10.8,509,757,30.84695393759287,337.2065378900446
23094,33.65,WIN,Braum,SUPPORT,0.02971768202080238,0.05943536404160476,0.3863298662704309,1.1,262,138,120.95096582466569,432.98662704309066
23094,33.65,LOSS,Kennen,TOP,0.02971768202080238,0.11887072808320952,0.05943536404160476,7.6,332,385,86.68647845468054,520.5943536404161
